id,zip,month,notices
6486,21225,2022-12-01,38
6487,21225,2023-01-01,45
6488,21225,2023-02-01,26
6489,21225,2023-03-01,29
6490,21226,2021-07-01,0
6491,21226,2021-08-01,3
6492,21226,2021-09-01,5
6493,21226,2021-10-01,6
6494,21226,2021-11-01,5
6495,21226,2021-12-01,7
6496,21226,2022-01-01,7
6497,21226,2022-02-01,5
6498,21226,2022-03-01,6
6499,21226,2022-04-01,10
6500,21226,2022-05-01,5
6501,21226,2022-06-01,4
6502,21226,2022-07-01,7
6503,21226,2022-08-01,5
6504,21226,2022-09-01,5
6505,21226,2022-10-01,7
6506,21226,2022-11-01,5
6507,21226,2022-12-01,12
6508,21226,2023-01-01,9
6509,21226,2023-02-01,7
6510,21226,2023-03-01,6
6511,21227,2021-07-01,5
6512,21227,2021-08-01,10
6513,21227,2021-09-01,20
6514,21227,2021-10-01,29
6515,21227,2021-11-01,15
6516,21227,2021-12-01,21
6517,21227,2022-01-01,19
6518,21227,2022-02-01,18
6519,21227,2022-03-01,28
6520,21227,2022-04-01,33
6521,21227,2022-05-01,26
6522,21227,2022-06-01,33
6523,21227,2022-07-01,41
6524,21227,2022-08-01,42
6525,21227,2022-09-01,38
6526,21227,2022-10-01,42
6527,21227,2022-11-01,31
6528,21227,2022-12-01,38
6529,21227,2023-01-01,51
6530,21227,2023-02-01,38
6531,21227,2023-03-01,28
6532,21228,2021-07-01,3
6533,21228,2021-08-01,9
6534,21228,2021-09-01,17
6535,21228,2021-10-01,19
6536,21228,2021-11-01,13
6537,21228,2021-12-01,17
6538,21228,2022-01-01,21
6539,21228,2022-02-01,11
6540,21228,2022-03-01,11
6541,21228,2022-04-01,36
6542,21228,2022-05-01,24
6543,21228,2022-06-01,24
6544,21228,2022-07-01,26
6545,21228,2022-08-01,40
6546,21228,2022-09-01,27
6547,21228,2022-10-01,25
6548,21228,2022-11-01,29
6549,21228,2022-12-01,24
6550,21228,2023-01-01,35
6551,21228,2023-02-01,34
6552,21228,2023-03-01,32
6553,21229,2021-07-01,6
6554,21229,2021-08-01,18
6555,21229,2021-09-01,43
6556,21229,2021-10-01,52
6557,21229,2021-11-01,40
6558,21229,2021-12-01,42
6559,21229,2022-01-01,63
6560,21229,2022-02-01,48
6561,21229,2022-03-01,60
6562,21229,2022-04-01,87
6563,21229,2022-05-01,64
6564,21229,2022-06-01,53
6565,21229,2022-07-01,68
6566,21229,2022-08-01,73
6567,21229,2022-09-01,89
6568,21229,2022-10-01,83
6569,21229,2022-11-01,74
6570,21229,2022-12-01,74
6571,21229,2023-01-01,99
6572,21229,2023-02-01,75
6573,21229,2023-03-01,87
6574,21230,2021-07-01,6
6575,21230,2021-08-01,11
6576,21230,2021-09-01,15
6577,21230,2021-10-01,23
6578,21230,2021-11-01,24
6579,21230,2021-12-01,17
6580,21230,2022-01-01,16
6581,21230,2022-02-01,16
6582,21230,2022-03-01,28
6583,21230,2022-04-01,37
6584,21230,2022-05-01,28
6585,21230,2022-06-01,36
6586,21230,2022-07-01,29
6587,21230,2022-08-01,33
6588,21230,2022-09-01,21
6589,21230,2022-10-01,32
6590,21230,2022-11-01,27
6591,21230,2022-12-01,30
6592,21230,2023-01-01,40
6593,21230,2023-02-01,39
6594,21230,2023-03-01,45
6595,21231,2021-07-01,3
6596,21231,2021-08-01,4
6597,21231,2021-09-01,3
6598,21231,2021-10-01,4
6599,21231,2021-11-01,5
6600,21231,2021-12-01,4
6601,21231,2022-01-01,10
6602,21231,2022-02-01,5
6603,21231,2022-03-01,6
6604,21231,2022-04-01,3
6605,21231,2022-05-01,9
6606,21231,2022-06-01,12
6607,21231,2022-07-01,11
6608,21231,2022-08-01,10
6609,21231,2022-09-01,7
6610,21231,2022-10-01,8
6611,21231,2022-11-01,11
6612,21231,2022-12-01,6
6613,21231,2023-01-01,10
6614,21231,2023-02-01,10
6615,21231,2023-03-01,7
6616,21233,2021-07-01,0
6617,21233,2021-08-01,0
6618,21233,2021-09-01,0
6619,21233,2021-10-01,0
6620,21233,2021-11-01,0
6621,21233,2021-12-01,0
6622,21233,2022-01-01,0
6623,21233,2022-02-01,0
6624,21233,2022-03-01,0
6625,21233,2022-04-01,0
6626,21233,2022-05-01,0
6627,21233,2022-06-01,0
6628,21233,2022-07-01,0
6629,21233,2022-08-01,0
6630,21233,2022-09-01,0
6631,21233,2022-10-01,0
6632,21233,2022-11-01,0
6633,21233,2022-12-01,0
6634,21233,2023-01-01,0
6635,21233,2023-02-01,0
6636,21233,2023-03-01,0
6637,21234,2021-07-01,11
6638,21234,2021-08-01,23
6639,21234,2021-09-01,40
6640,21234,2021-10-01,41
6641,21234,2021-11-01,37
6642,21234,2021-12-01,39
6643,21234,2022-01-01,57
6644,21234,2022-02-01,36
6645,21234,2022-03-01,56
6646,21234,2022-04-01,67
6647,21234,2022-05-01,46
6648,21234,2022-06-01,70
6649,21234,2022-07-01,52
6650,21234,2022-08-01,75
6651,21234,2022-09-01,73
6652,21234,2022-10-01,73
6653,21234,2022-11-01,63
6654,21234,2022-12-01,64
6655,21234,2023-01-01,87
6656,21234,2023-02-01,62
6657,21234,2023-03-01,72
6658,21235,2021-07-01,0
6659,21235,2021-08-01,0
6660,21235,2021-09-01,0
6661,21235,2021-10-01,0
6662,21235,2021-11-01,0
6663,21235,2021-12-01,0
6664,21235,2022-01-01,0
6665,21235,2022-02-01,0
6666,21235,2022-03-01,0
6667,21235,2022-04-01,0
6668,21235,2022-05-01,0
6669,21235,2022-06-01,0
6670,21235,2022-07-01,0
6671,21235,2022-08-01,0
6672,21235,2022-09-01,0
6673,21235,2022-10-01,0
6674,21235,2022-11-01,0
6675,21235,2022-12-01,0
6676,21235,2023-01-01,0
6677,21235,2023-02-01,0
6678,21235,2023-03-01,0
6679,21236,2021-07-01,2
6680,21236,2021-08-01,8
6681,21236,2021-09-01,18
6682,21236,2021-10-01,24
6683,21236,2021-11-01,16
6684,21236,2021-12-01,24
6685,21236,2022-01-01,30
6686,21236,2022-02-01,27
6687,21236,2022-03-01,31
6688,21236,2022-04-01,36
6689,21236,2022-05-01,35
6690,21236,2022-06-01,31
6691,21236,2022-07-01,35
6692,21236,2022-08-01,30
6693,21236,2022-09-01,30
6694,21236,2022-10-01,44
6695,21236,2022-11-01,36
6696,21236,2022-12-01,40
6697,21236,2023-01-01,39
6698,21236,2023-02-01,30
6699,21236,2023-03-01,29
6700,21237,2021-07-01,4
6701,21237,2021-08-01,8
6702,21237,2021-09-01,21
6703,21237,2021-10-01,27
6704,21237,2021-11-01,21
6705,21237,2021-12-01,17
6706,21237,2022-01-01,35
6707,21237,2022-02-01,17
6708,21237,2022-03-01,33
6709,21237,2022-04-01,31
6710,21237,2022-05-01,28
6711,21237,2022-06-01,19
6712,21237,2022-07-01,24
6713,21237,2022-08-01,42
6714,21237,2022-09-01,48
6715,21237,2022-10-01,39
6716,21237,2022-11-01,37
6717,21237,2022-12-01,40
6718,21237,2023-01-01,42
6719,21237,2023-02-01,33
6720,21237,2023-03-01,39
6721,21239,2021-07-01,6
6722,21239,2021-08-01,13
6723,21239,2021-09-01,24
6724,21239,2021-10-01,28
6725,21239,2021-11-01,31
6726,21239,2021-12-01,21
6727,21239,2022-01-01,35
6728,21239,2022-02-01,24
6729,21239,2022-03-01,31
6730,21239,2022-04-01,47
6731,21239,2022-05-01,38
6732,21239,2022-06-01,44
6733,21239,2022-07-01,55
6734,21239,2022-08-01,51
6735,21239,2022-09-01,48
6736,21239,2022-10-01,57
6737,21239,2022-11-01,43
6738,21239,2022-12-01,51
6739,21239,2023-01-01,68
6740,21239,2023-02-01,58
6741,21239,2023-03-01,53
6742,21240,2021-07-01,0
6743,21240,2021-08-01,0
6744,21240,2021-09-01,0
6745,21240,2021-10-01,0
6746,21240,2021-11-01,0
6747,21240,2021-12-01,0
6748,21240,2022-01-01,0
6749,21240,2022-02-01,0
6750,21240,2022-03-01,0
6751,21240,2022-04-01,0
6752,21240,2022-05-01,0
6753,21240,2022-06-01,0
6754,21240,2022-07-01,0
6755,21240,2022-08-01,0
6756,21240,2022-09-01,0
6757,21240,2022-10-01,0
6758,21240,2022-11-01,0
6759,21240,2022-12-01,0
6760,21240,2023-01-01,0
6761,21240,2023-02-01,0
6762,21240,2023-03-01,0
6763,21241,2021-07-01,0
6764,21241,2021-08-01,0
6765,21241,2021-09-01,0
6766,21241,2021-10-01,0
6767,21241,2021-11-01,0
6768,21241,2021-12-01,0
6769,21241,2022-01-01,0
6770,21241,2022-02-01,0
6771,21241,2022-03-01,0
6772,21241,2022-04-01,0
6773,21241,2022-05-01,0
6774,21241,2022-06-01,0
6775,21241,2022-07-01,0
6776,21241,2022-08-01,0
6777,21241,2022-09-01,0
6778,21241,2022-10-01,0
6779,21241,2022-11-01,0
6780,21241,2022-12-01,0
6781,21241,2023-01-01,0
6782,21241,2023-02-01,0
6783,21241,2023-03-01,0
6784,21244,2021-07-01,11
6785,21244,2021-08-01,9
6786,21244,2021-09-01,19
6787,21244,2021-10-01,31
6788,21244,2021-11-01,14
6789,21244,2021-12-01,21
6790,21244,2022-01-01,33
6791,21244,2022-02-01,27
6792,21244,2022-03-01,32
6793,21244,2022-04-01,45
6794,21244,2022-05-01,36
6795,21244,2022-06-01,40
6796,21244,2022-07-01,24
6797,21244,2022-08-01,57
6798,21244,2022-09-01,42
6799,21244,2022-10-01,44
6800,21244,2022-11-01,32
6801,21244,2022-12-01,45
6802,21244,2023-01-01,64
6803,21244,2023-02-01,41
6804,21244,2023-03-01,47
6805,21250,2021-07-01,0
6806,21250,2021-08-01,0
6807,21250,2021-09-01,0
6808,21250,2021-10-01,0
6809,21250,2021-11-01,0
6810,21250,2021-12-01,0
6811,21250,2022-01-01,0
6812,21250,2022-02-01,0
6813,21250,2022-03-01,0
6814,21250,2022-04-01,0
6815,21250,2022-05-01,0
6816,21250,2022-06-01,0
6817,21250,2022-07-01,0
6818,21250,2022-08-01,0
6819,21250,2022-09-01,0
6820,21250,2022-10-01,0
6821,21250,2022-11-01,0
6822,21250,2022-12-01,0
6823,21250,2023-01-01,0
6824,21250,2023-02-01,0
6825,21250,2023-03-01,0
6826,21251,2021-07-01,0
6827,21251,2021-08-01,0
6828,21251,2021-09-01,0
6829,21251,2021-10-01,0
6830,21251,2021-11-01,0
6831,21251,2021-12-01,0
6832,21251,2022-01-01,0
6833,21251,2022-02-01,0
6834,21251,2022-03-01,0
6835,21251,2022-04-01,0
6836,21251,2022-05-01,0
6837,21251,2022-06-01,0
6838,21251,2022-07-01,0
6839,21251,2022-08-01,0
6840,21251,2022-09-01,0
6841,21251,2022-10-01,0
6842,21251,2022-11-01,0
6843,21251,2022-12-01,0
6844,21251,2023-01-01,0
6845,21251,2023-02-01,0
6846,21251,2023-03-01,0
6847,21252,2021-07-01,0
6848,21252,2021-08-01,0
6849,21252,2021-09-01,0
6850,21252,2021-10-01,0
6851,21252,2021-11-01,0
6852,21252,2021-12-01,0
6853,21252,2022-01-01,0
6854,21252,2022-02-01,0
6855,21252,2022-03-01,0
6856,21252,2022-04-01,0
6857,21252,2022-05-01,0
6858,21252,2022-06-01,0
6859,21252,2022-07-01,0
6860,21252,2022-08-01,0
6861,21252,2022-09-01,0
6862,21252,2022-10-01,0
6863,21252,2022-11-01,0
6864,21252,2022-12-01,0
6865,21252,2023-01-01,0
6866,21252,2023-02-01,0
6867,21252,2023-03-01,0
6868,21260,2021-07-01,0
6869,21260,2021-08-01,0
6870,21260,2021-09-01,0
6871,21260,2021-10-01,0
6872,21260,2021-11-01,0
6873,21260,2021-12-01,0
6874,21260,2022-01-01,1
6875,21260,2022-02-01,0
6876,21260,2022-03-01,0
6877,21260,2022-04-01,0
6878,21260,2022-05-01,0
6879,21260,2022-06-01,0
6880,21260,2022-07-01,0
6881,21260,2022-08-01,0
6882,21260,2022-09-01,0
6883,21260,2022-10-01,0
6884,21260,2022-11-01,0
6885,21260,2022-12-01,0
6886,21260,2023-01-01,0
6887,21260,2023-02-01,0
6888,21260,2023-03-01,0
6889,21286,2021-07-01,2
6890,21286,2021-08-01,1
6891,21286,2021-09-01,4
6892,21286,2021-10-01,5
6893,21286,2021-11-01,4
6894,21286,2021-12-01,2
6895,21286,2022-01-01,4
6896,21286,2022-02-01,6
6897,21286,2022-03-01,7
6898,21286,2022-04-01,6
6899,21286,2022-05-01,4
6900,21286,2022-06-01,15
6901,21286,2022-07-01,10
6902,21286,2022-08-01,10
6903,21286,2022-09-01,7
6904,21286,2022-10-01,10
6905,21286,2022-11-01,8
6906,21286,2022-12-01,7
6907,21286,2023-01-01,10
6908,21286,2023-02-01,10
6909,21286,2023-03-01,10
6910,21287,2021-07-01,0
6911,21287,2021-08-01,0
6912,21287,2021-09-01,0
6913,21287,2021-10-01,0
6914,21287,2021-11-01,0
6915,21287,2021-12-01,0
6916,21287,2022-01-01,0
6917,21287,2022-02-01,0
6918,21287,2022-03-01,0
6919,21287,2022-04-01,0
6920,21287,2022-05-01,0
6921,21287,2022-06-01,0
6922,21287,2022-07-01,0
6923,21287,2022-08-01,0
6924,21287,2022-09-01,0
6925,21287,2022-10-01,0
6926,21287,2022-11-01,0
6927,21287,2022-12-01,0
6928,21287,2023-01-01,0
6929,21287,2023-02-01,0
6930,21287,2023-03-01,0
6931,21307,2021-07-01,0
6932,21307,2021-08-01,0
6933,21307,2021-09-01,0
6934,21307,2021-10-01,0
6935,21307,2021-11-01,0
6936,21307,2021-12-01,0
6937,21307,2022-01-01,0
6938,21307,2022-02-01,0
6939,21307,2022-03-01,0
6940,21307,2022-04-01,0
6941,21307,2022-05-01,0
6942,21307,2022-06-01,0
6943,21307,2022-07-01,0
6944,21307,2022-08-01,0
6945,21307,2022-09-01,0
6946,21307,2022-10-01,0
6947,21307,2022-11-01,0
6948,21307,2022-12-01,0
6949,21307,2023-01-01,0
6950,21307,2023-02-01,0
6951,21307,2023-03-01,0
6952,21401,2021-07-01,2
6953,21401,2021-08-01,5
6954,21401,2021-09-01,15
6955,21401,2021-10-01,9
6956,21401,2021-11-01,3
6957,21401,2021-12-01,7
6958,21401,2022-01-01,7
6959,21401,2022-02-01,7
6960,21401,2022-03-01,16
6961,21401,2022-04-01,16
6962,21401,2022-05-01,10
6963,21401,2022-06-01,11
6964,21401,2022-07-01,14
6965,21401,2022-08-01,15
6966,21401,2022-09-01,12
6967,21401,2022-10-01,17
6968,21401,2022-11-01,14
6969,21401,2022-12-01,23
6970,21401,2023-01-01,13
6971,21401,2023-02-01,12
6972,21401,2023-03-01,16
6973,21402,2021-07-01,0
6974,21402,2021-08-01,0
6975,21402,2021-09-01,0
6976,21402,2021-10-01,0
6977,21402,2021-11-01,0
6978,21402,2021-12-01,0
6979,21402,2022-01-01,0
6980,21402,2022-02-01,0
6981,21402,2022-03-01,0
6982,21402,2022-04-01,0
6983,21402,2022-05-01,0
6984,21402,2022-06-01,0
6985,21402,2022-07-01,0
6986,21402,2022-08-01,0
6987,21402,2022-09-01,0
6988,21402,2022-10-01,0
6989,21402,2022-11-01,0
6990,21402,2022-12-01,0
6991,21402,2023-01-01,0
6992,21402,2023-02-01,0
6993,21402,2023-03-01,0
6994,21403,2021-07-01,3
6995,21403,2021-08-01,8
6996,21403,2021-09-01,13
6997,21403,2021-10-01,16
6998,21403,2021-11-01,7
6999,21403,2021-12-01,13
7000,21403,2022-01-01,16
7001,21403,2022-02-01,12
7002,21403,2022-03-01,10
7003,21403,2022-04-01,19
7004,21403,2022-05-01,13
7005,21403,2022-06-01,8
7006,21403,2022-07-01,15
7007,21403,2022-08-01,10
7008,21403,2022-09-01,17
7009,21403,2022-10-01,18
7010,21403,2022-11-01,13
7011,21403,2022-12-01,17
7012,21403,2023-01-01,14
7013,21403,2023-02-01,11
7014,21403,2023-03-01,13
7015,21405,2021-07-01,0
7016,21405,2021-08-01,0
7017,21405,2021-09-01,0
7018,21405,2021-10-01,0
7019,21405,2021-11-01,0
7020,21405,2021-12-01,0
7021,21405,2022-01-01,0
7022,21405,2022-02-01,0
7023,21405,2022-03-01,0
7024,21405,2022-04-01,0
7025,21405,2022-05-01,1
7026,21405,2022-06-01,0
7027,21405,2022-07-01,0
7028,21405,2022-08-01,0
7029,21405,2022-09-01,0
7030,21405,2022-10-01,0
7031,21405,2022-11-01,0
7032,21405,2022-12-01,0
7033,21405,2023-01-01,2
7034,21405,2023-02-01,0
7035,21405,2023-03-01,3
7036,21407,2021-07-01,0
7037,21407,2021-08-01,0
7038,21407,2021-09-01,0
7039,21407,2021-10-01,0
7040,21407,2021-11-01,0
7041,21407,2021-12-01,0
7042,21407,2022-01-01,0
7043,21407,2022-02-01,0
7044,21407,2022-03-01,0
7045,21407,2022-04-01,0
7046,21407,2022-05-01,0
7047,21407,2022-06-01,0
7048,21407,2022-07-01,0
7049,21407,2022-08-01,0
7050,21407,2022-09-01,0
7051,21407,2022-10-01,0
7052,21407,2022-11-01,0
7053,21407,2022-12-01,0
7054,21407,2023-01-01,0
7055,21407,2023-02-01,0
7056,21407,2023-03-01,0
7057,21409,2021-07-01,2
7058,21409,2021-08-01,5
7059,21409,2021-09-01,11
7060,21409,2021-10-01,9
7061,21409,2021-11-01,11
7062,21409,2021-12-01,5
7063,21409,2022-01-01,6
7064,21409,2022-02-01,6
7065,21409,2022-03-01,13
7066,21409,2022-04-01,13
7067,21409,2022-05-01,7
7068,21409,2022-06-01,10
7069,21409,2022-07-01,6
7070,21409,2022-08-01,9
7071,21409,2022-09-01,18
7072,21409,2022-10-01,14
7073,21409,2022-11-01,5
7074,21409,2022-12-01,11
7075,21409,2023-01-01,11
7076,21409,2023-02-01,13
7077,21409,2023-03-01,23
7078,21411,2021-07-01,0
7079,21411,2021-08-01,0
7080,21411,2021-09-01,0
7081,21411,2021-10-01,0
7082,21411,2021-11-01,0
7083,21411,2021-12-01,0
7084,21411,2022-01-01,0
7085,21411,2022-02-01,0
7086,21411,2022-03-01,0
7087,21411,2022-04-01,0
7088,21411,2022-05-01,0
7089,21411,2022-06-01,0
7090,21411,2022-07-01,0
7091,21411,2022-08-01,0
7092,21411,2022-09-01,0
7093,21411,2022-10-01,0
7094,21411,2022-11-01,0
7095,21411,2022-12-01,0
7096,21411,2023-01-01,0
7097,21411,2023-02-01,0
7098,21411,2023-03-01,0
7099,21412,2021-07-01,0
7100,21412,2021-08-01,0
7101,21412,2021-09-01,0
7102,21412,2021-10-01,0
7103,21412,2021-11-01,0
7104,21412,2021-12-01,0
7105,21412,2022-01-01,0
7106,21412,2022-02-01,0
7107,21412,2022-03-01,0
7108,21412,2022-04-01,0
7109,21412,2022-05-01,0
7110,21412,2022-06-01,0
7111,21412,2022-07-01,0
7112,21412,2022-08-01,0
7113,21412,2022-09-01,0
7114,21412,2022-10-01,0
7115,21412,2022-11-01,0
7116,21412,2022-12-01,0
7117,21412,2023-01-01,0
7118,21412,2023-02-01,0
7119,21412,2023-03-01,0
7120,21502,2021-07-01,8
7121,21502,2021-08-01,17
7122,21502,2021-09-01,23
7123,21502,2021-10-01,17
7124,21502,2021-11-01,17
7125,21502,2021-12-01,15
7126,21502,2022-01-01,26
7127,21502,2022-02-01,20
7128,21502,2022-03-01,32
7129,21502,2022-04-01,35
7130,21502,2022-05-01,29
7131,21502,2022-06-01,31
7132,21502,2022-07-01,25
7133,21502,2022-08-01,35
7134,21502,2022-09-01,33
7135,21502,2022-10-01,41
7136,21502,2022-11-01,38
7137,21502,2022-12-01,36
7138,21502,2023-01-01,43
7139,21502,2023-02-01,28
7140,21502,2023-03-01,44
7141,21515,2021-07-01,0
7142,21515,2021-08-01,0
7143,21515,2021-09-01,0
7144,21515,2021-10-01,0
7145,21515,2021-11-01,0
7146,21515,2021-12-01,0
7147,21515,2022-01-01,0
7148,21515,2022-02-01,0
7149,21515,2022-03-01,0
7150,21515,2022-04-01,0
7151,21515,2022-05-01,0
7152,21515,2022-06-01,0
7153,21515,2022-07-01,0
7154,21515,2022-08-01,0
7155,21515,2022-09-01,0
7156,21515,2022-10-01,0
7157,21515,2022-11-01,0
7158,21515,2022-12-01,0
7159,21515,2023-01-01,0
7160,21515,2023-02-01,0
7161,21515,2023-03-01,0
7162,21520,2021-07-01,0
7163,21520,2021-08-01,2
7164,21520,2021-09-01,1
7165,21520,2021-10-01,0
7166,21520,2021-11-01,0
7167,21520,2021-12-01,1
7168,21520,2022-01-01,2
7169,21520,2022-02-01,1
7170,21520,2022-03-01,1
7171,21520,2022-04-01,0
7172,21520,2022-05-01,0
7173,21520,2022-06-01,1
7174,21520,2022-07-01,2
7175,21520,2022-08-01,2
7176,21520,2022-09-01,1
7177,21520,2022-10-01,1
7178,21520,2022-11-01,2
7179,21520,2022-12-01,0
7180,21520,2023-01-01,3
7181,21520,2023-02-01,2
7182,21520,2023-03-01,1
7183,21521,2021-07-01,0
7184,21521,2021-08-01,0
7185,21521,2021-09-01,0
7186,21521,2021-10-01,0
7187,21521,2021-11-01,1
7188,21521,2021-12-01,1
7189,21521,2022-01-01,0
7190,21521,2022-02-01,2
7191,21521,2022-03-01,1
7192,21521,2022-04-01,1
7193,21521,2022-05-01,1
7194,21521,2022-06-01,0
7195,21521,2022-07-01,1
7196,21521,2022-08-01,3
7197,21521,2022-09-01,0
7198,21521,2022-10-01,3
7199,21521,2022-11-01,2
7200,21521,2022-12-01,4
7201,21521,2023-01-01,2
7202,21521,2023-02-01,0
7203,21521,2023-03-01,0
7204,21522,2021-07-01,0
7205,21522,2021-08-01,0
7206,21522,2021-09-01,0
7207,21522,2021-10-01,0
7208,21522,2021-11-01,0
7209,21522,2021-12-01,0
7210,21522,2022-01-01,0
7211,21522,2022-02-01,0
7212,21522,2022-03-01,0
7213,21522,2022-04-01,0
7214,21522,2022-05-01,0
7215,21522,2022-06-01,0
7216,21522,2022-07-01,0
7217,21522,2022-08-01,0
7218,21522,2022-09-01,0
7219,21522,2022-10-01,0
7220,21522,2022-11-01,0
7221,21522,2022-12-01,0
7222,21522,2023-01-01,0
7223,21522,2023-02-01,0
7224,21522,2023-03-01,0
7225,21523,2021-07-01,0
7226,21523,2021-08-01,1
7227,21523,2021-09-01,0
7228,21523,2021-10-01,0
7229,21523,2021-11-01,0
7230,21523,2021-12-01,0
7231,21523,2022-01-01,0
7232,21523,2022-02-01,0
7233,21523,2022-03-01,0
7234,21523,2022-04-01,0
7235,21523,2022-05-01,0
7236,21523,2022-06-01,0
7237,21523,2022-07-01,0
7238,21523,2022-08-01,0
7239,21523,2022-09-01,0
7240,21523,2022-10-01,0
7241,21523,2022-11-01,0
7242,21523,2022-12-01,0
7243,21523,2023-01-01,0
7244,21523,2023-02-01,0
7245,21523,2023-03-01,0
7246,21524,2021-07-01,0
7247,21524,2021-08-01,0
7248,21524,2021-09-01,0
7249,21524,2021-10-01,0
7250,21524,2021-11-01,0
7251,21524,2021-12-01,0
7252,21524,2022-01-01,0
7253,21524,2022-02-01,0
7254,21524,2022-03-01,0
7255,21524,2022-04-01,0
7256,21524,2022-05-01,2
7257,21524,2022-06-01,1
7258,21524,2022-07-01,0
7259,21524,2022-08-01,0
7260,21524,2022-09-01,1
7261,21524,2022-10-01,0
7262,21524,2022-11-01,1
7263,21524,2022-12-01,0
7264,21524,2023-01-01,1
7265,21524,2023-02-01,1
7266,21524,2023-03-01,0
7267,21528,2021-07-01,0
7268,21528,2021-08-01,0
7269,21528,2021-09-01,2
7270,21528,2021-10-01,1
7271,21528,2021-11-01,0
7272,21528,2021-12-01,1
7273,21528,2022-01-01,1
7274,21528,2022-02-01,0
7275,21528,2022-03-01,2
7276,21528,2022-04-01,1
7277,21528,2022-05-01,1
7278,21528,2022-06-01,3
7279,21528,2022-07-01,1
7280,21528,2022-08-01,1
7281,21528,2022-09-01,2
7282,21528,2022-10-01,1
7283,21528,2022-11-01,6
7284,21528,2022-12-01,3
7285,21528,2023-01-01,3
7286,21528,2023-02-01,2
7287,21528,2023-03-01,4
7288,21529,2021-07-01,0
7289,21529,2021-08-01,0
7290,21529,2021-09-01,2
7291,21529,2021-10-01,1
7292,21529,2021-11-01,0
7293,21529,2021-12-01,0
7294,21529,2022-01-01,0
7295,21529,2022-02-01,1
7296,21529,2022-03-01,1
7297,21529,2022-04-01,0
7298,21529,2022-05-01,1
7299,21529,2022-06-01,0
7300,21529,2022-07-01,0
7301,21529,2022-08-01,0
7302,21529,2022-09-01,0
7303,21529,2022-10-01,0
7304,21529,2022-11-01,0
7305,21529,2022-12-01,0
7306,21529,2023-01-01,0
7307,21529,2023-02-01,0
7308,21529,2023-03-01,0
7309,21530,2021-07-01,0
7310,21530,2021-08-01,0
7311,21530,2021-09-01,2
7312,21530,2021-10-01,1
7313,21530,2021-11-01,2
7314,21530,2021-12-01,0
7315,21530,2022-01-01,0
7316,21530,2022-02-01,1
7317,21530,2022-03-01,1
7318,21530,2022-04-01,0
7319,21530,2022-05-01,0
7320,21530,2022-06-01,1
7321,21530,2022-07-01,2
7322,21530,2022-08-01,1
7323,21530,2022-09-01,1
7324,21530,2022-10-01,0
7325,21530,2022-11-01,1
7326,21530,2022-12-01,0
7327,21530,2023-01-01,2
7328,21530,2023-02-01,0
7329,21530,2023-03-01,1
7330,21531,2021-07-01,0
7331,21531,2021-08-01,1
7332,21531,2021-09-01,2
7333,21531,2021-10-01,4
7334,21531,2021-11-01,0
7335,21531,2021-12-01,1
7336,21531,2022-01-01,0
7337,21531,2022-02-01,1
7338,21531,2022-03-01,0
7339,21531,2022-04-01,1
7340,21531,2022-05-01,0
7341,21531,2022-06-01,2
7342,21531,2022-07-01,1
7343,21531,2022-08-01,1
7344,21531,2022-09-01,0
7345,21531,2022-10-01,2
7346,21531,2022-11-01,0
7347,21531,2022-12-01,0
7348,21531,2023-01-01,0
7349,21531,2023-02-01,0
7350,21531,2023-03-01,2
7351,21532,2021-07-01,2
7352,21532,2021-08-01,3
7353,21532,2021-09-01,7
7354,21532,2021-10-01,7
7355,21532,2021-11-01,6
7356,21532,2021-12-01,3
7357,21532,2022-01-01,5
7358,21532,2022-02-01,3
7359,21532,2022-03-01,6
7360,21532,2022-04-01,6
7361,21532,2022-05-01,7
7362,21532,2022-06-01,4
7363,21532,2022-07-01,8
7364,21532,2022-08-01,6
7365,21532,2022-09-01,10
7366,21532,2022-10-01,7
7367,21532,2022-11-01,10
7368,21532,2022-12-01,13
7369,21532,2023-01-01,13
7370,21532,2023-02-01,6
7371,21532,2023-03-01,16
7372,21536,2021-07-01,3
7373,21536,2021-08-01,1
7374,21536,2021-09-01,5
7375,21536,2021-10-01,0
7376,21536,2021-11-01,0
7377,21536,2021-12-01,0
7378,21536,2022-01-01,2
7379,21536,2022-02-01,0
7380,21536,2022-03-01,3
7381,21536,2022-04-01,2
7382,21536,2022-05-01,0
7383,21536,2022-06-01,2
7384,21536,2022-07-01,0
7385,21536,2022-08-01,0
7386,21536,2022-09-01,1
7387,21536,2022-10-01,0
7388,21536,2022-11-01,1
7389,21536,2022-12-01,4
7390,21536,2023-01-01,2
7391,21536,2023-02-01,1
7392,21536,2023-03-01,1
7393,21538,2021-07-01,1
7394,21538,2021-08-01,0
7395,21538,2021-09-01,0
7396,21538,2021-10-01,1
7397,21538,2021-11-01,0
7398,21538,2021-12-01,1
7399,21538,2022-01-01,0
7400,21538,2022-02-01,1
7401,21538,2022-03-01,0
7402,21538,2022-04-01,1
7403,21538,2022-05-01,0
7404,21538,2022-06-01,0
7405,21538,2022-07-01,1
7406,21538,2022-08-01,0
7407,21538,2022-09-01,0
7408,21538,2022-10-01,0
7409,21538,2022-11-01,0
7410,21538,2022-12-01,1
7411,21538,2023-01-01,0
7412,21538,2023-02-01,1
7413,21538,2023-03-01,0
7414,21539,2021-07-01,0
7415,21539,2021-08-01,0
7416,21539,2021-09-01,4
7417,21539,2021-10-01,3
